Transaction_ID,Transaction_Amount,Merchant_Category,Device_Type,Location_Region,Login_Attempts,Is_International,Customer_Age,Account_Age_Days,Is_Fraud
TXN19527,614.1242901684773,Dining,Desktop,Asia,0,0,75,1452,0
TXN19528,363.08697562783766,Grocery,Desktop,Europe,0,0,20,904,0
TXN19529,78.98640610671099,Dining,Mobile-iOS,South America,1,0,46,2235,0
TXN19530,83.25758724117455,Grocery,Mobile-iOS,Asia,0,0,58,2255,0
TXN19531,141.29138193862644,Travel,Tablet,Africa,1,0,23,3551,0
TXN19532,6.2475423078379055,Travel,Mobile-iOS,South America,0,0,69,135,0
TXN19533,39.30271931345652,Fashion,Tablet,South America,1,0,22,2621,0
TXN19534,36.98314741003905,Dining,Mobile-iOS,Asia,1,0,69,2825,0
TXN19535,302.577020775547,Gaming,Mobile-Android,South America,0,0,23,3245,0
TXN19536,224.92194729174807,Fashion,Desktop,North America,1,0,56,1383,0
TXN19537,719.8893947256303,Gaming,Desktop,North America,0,0,29,1296,0
TXN19538,261.3899093592166,Fashion,Mobile-Android,Europe,1,0,19,1090,0
TXN19539,99.73414603794212,Grocery,Mobile-Android,Asia,1,0,68,1515,0
TXN19540,93.56698119423766,Gaming,Tablet,Asia,2,0,60,870,0
TXN19541,10.65126865552161,Travel,Tablet,Asia,0,0,40,2478,0
TXN19542,67.6290664395753,Electronics,Mobile-Android,Europe,1,0,64,993,0
TXN19543,43.0228280446623,Travel,Desktop,North America,2,0,18,2140,0
TXN19544,597.758270598847,Gaming,Mobile-iOS,Europe,0,0,64,2373,0
TXN19545,243.69516967893367,Gaming,Tablet,Africa,0,0,62,1740,0
TXN19546,226.7528272966195,Electronics,Tablet,Europe,2,0,30,2892,0
TXN19547,243.23075173745795,Electronics,Desktop,Asia,2,0,66,1902,0
TXN19548,104.20186240688109,Gaming,Mobile-Android,South America,0,0,39,1210,0
TXN19549,27.272096930790727,Dining,Mobile-Android,Asia,1,0,66,2418,0
TXN19550,5.638670288516832,Electronics,Desktop,Africa,1,0,72,3600,0
TXN19551,97.67043799415002,Fashion,Tablet,South America,1,0,37,2654,0
TXN19552,344.5219823470322,Gaming,Mobile-iOS,North America,1,0,49,441,0
TXN19553,97.41452224187029,Fashion,Mobile-Android,South America,0,1,57,2334,0
TXN19554,427.9510450318139,Dining,Mobile-Android,Asia,1,0,41,2390,0
TXN19555,258.51022527260915,Gaming,Mobile-Android,Asia,1,0,22,1759,0
TXN19556,48.33333767049761,Fashion,Mobile-iOS,South America,0,0,40,921,0
TXN19557,405.14409925812805,Grocery,Desktop,South America,2,0,28,1441,0
TXN19558,105.519874856489,Dining,Mobile-iOS,South America,1,0,37,2933,0
TXN19559,48.391254241749074,Grocery,Mobile-iOS,North America,0,0,34,133,1
TXN19560,17.300111184900434,Gaming,Tablet,Africa,0,0,49,544,0
TXN19561,535.5328959629234,Travel,Desktop,Europe,0,0,49,2416,0
TXN19562,9.456620142067642,Fashion,Desktop,North America,0,1,40,3105,0
TXN19563,819.7325014309527,Grocery,Desktop,Europe,0,0,34,906,0
TXN19564,15.241539034112444,Dining,Mobile-iOS,North America,2,0,57,1177,0
TXN19565,359.39593847863665,Grocery,Mobile-iOS,South America,1,0,74,3277,0
TXN19566,102.78046203211792,Electronics,Desktop,North America,3,0,30,2207,0
TXN19567,1141.6078551179496,Dining,Tablet,Asia,0,0,59,438,0
TXN19568,794.6730770933805,Dining,Tablet,Europe,1,0,57,38,0
TXN19569,355.6269808613813,Fashion,Desktop,Europe,0,0,46,2927,0
TXN19570,503.3096880156454,Fashion,Desktop,North America,0,0,49,2859,0
TXN19571,68.42504555267453,Electronics,Mobile-iOS,North America,1,0,24,2642,0
TXN19572,64.76499215342236,Travel,Mobile-iOS,Europe,1,0,78,2117,0
TXN19573,29.728988904848684,Dining,Mobile-iOS,South America,1,0,72,2990,0
TXN19574,38.147983790858056,Fashion,Tablet,Europe,0,0,68,818,0
TXN19575,57.19598056524142,Fashion,Mobile-Android,South America,0,0,55,2233,0
TXN19576,33.825734986570914,Electronics,Tablet,Asia,1,0,26,2675,0
TXN19577,10.168077007632098,Travel,Desktop,North America,1,0,34,1662,0
TXN19578,204.8615558361746,Gaming,Mobile-iOS,Asia,0,0,45,2085,0
TXN19579,220.76581473661952,Grocery,Mobile-Android,Africa,0,0,47,2664,0
TXN19580,199.2346235807552,Fashion,Desktop,Asia,2,0,34,1798,0
TXN19581,203.60962030338118,Travel,Tablet,Asia,0,0,32,864,0
TXN19582,223.2011581610062,Fashion,Tablet,North America,0,0,72,407,0
TXN19583,88.25416464482338,Dining,Tablet,Asia,0,0,27,2326,0
TXN19584,24.955329508456224,Fashion,Mobile-iOS,South America,2,0,73,3552,0
TXN19585,4.003161567698612,Dining,Desktop,North America,0,1,30,3505,0
TXN19586,1111.2080821640805,Travel,Tablet,North America,1,0,31,910,0
TXN19587,613.8881896495027,Gaming,Tablet,Africa,1,0,73,1218,0
TXN19588,442.68841080326354,Dining,Tablet,Asia,0,0,19,3381,0
TXN19589,66.63280322376751,Travel,Tablet,North America,0,0,54,3205,0
TXN19590,55.64205111801692,Dining,Mobile-iOS,Africa,0,0,52,2983,0
TXN19591,24.5211788292435,Electronics,Tablet,Asia,0,0,20,1331,0
TXN19592,432.61460133287414,Dining,Mobile-Android,South America,0,0,44,3623,0
TXN19593,448.16951907078845,Grocery,Desktop,Asia,0,0,51,1872,0
TXN19594,118.89591264318027,Fashion,Tablet,North America,0,0,70,3273,0
TXN19595,126.13804451161741,Travel,Mobile-iOS,South America,1,0,56,3402,0
TXN19596,67.50189323570292,Gaming,Tablet,Africa,0,0,36,397,0
TXN19597,21.299288980751015,Fashion,Mobile-Android,Europe,0,0,53,2271,0
TXN19598,85.89687492000951,Dining,Mobile-Android,Europe,0,0,19,1114,0
TXN19599,705.7860878208608,Gaming,Mobile-Android,Africa,1,0,72,1065,1
TXN19600,265.43122842583745,Travel,Desktop,South America,0,0,25,1334,0
TXN19601,407.8223928038575,Grocery,Mobile-iOS,North America,0,0,56,1751,0
TXN19602,5.165406678500703,Fashion,Desktop,South America,0,0,46,784,0
TXN19603,126.84486382178785,Grocery,Mobile-Android,South America,1,0,43,2217,0
TXN19604,303.70844436072224,Fashion,Desktop,South America,0,0,45,1,0
TXN19605,120.82827351338774,Grocery,Mobile-Android,Africa,1,0,68,2745,0
TXN19606,62.702324081060034,Travel,Mobile-Android,Europe,1,0,57,841,0
TXN19607,30.521163982319038,Travel,Mobile-Android,South America,1,0,62,2460,0
TXN19608,97.27142104005718,Grocery,Mobile-Android,South America,0,1,53,3065,1
TXN19609,562.3057543140555,Fashion,Desktop,Asia,0,1,54,2133,0
TXN19610,66.90833346475688,Gaming,Desktop,South America,0,0,79,1116,0
TXN19611,9.44025878221149,Grocery,Mobile-iOS,North America,0,0,73,46,0
TXN19612,434.3403110718733,Dining,Tablet,Europe,1,0,76,1812,0
TXN19613,179.58132606357572,Gaming,Tablet,Asia,1,0,66,3377,0
TXN19614,43.37438476806923,Fashion,Mobile-Android,North America,1,0,27,3071,0
TXN19615,115.30477463708291,Dining,Desktop,Asia,1,0,63,1472,0
TXN19616,99.78850187452582,Fashion,Mobile-iOS,Africa,0,0,76,859,0
TXN19617,151.646526685591,Grocery,Desktop,North America,1,0,22,1619,0
TXN19618,73.76006305745122,Travel,Tablet,Asia,0,0,46,255,0
TXN19619,372.00228876838344,Dining,Desktop,Europe,1,0,41,2407,0
TXN19620,118.6687070320342,Travel,Desktop,Asia,0,0,77,1,0
TXN19621,9.49524192183916,Dining,Tablet,Africa,0,0,46,3307,0
TXN19622,91.55589506999696,Grocery,Mobile-Android,South America,2,0,69,1840,0
TXN19623,99.44339438138353,Travel,Mobile-iOS,Europe,2,0,57,2422,0
TXN19624,126.56578248986233,Gaming,Desktop,Africa,0,0,58,878,0
TXN19625,80.61928313694543,Gaming,Desktop,South America,1,0,72,2816,0
TXN19626,98.29943451994617,Fashion,Desktop,South America,3,0,27,119,0
TXN19627,124.5488546012817,Travel,Mobile-iOS,Asia,0,1,69,231,0
TXN19628,34.15464458787357,Fashion,Mobile-Android,North America,0,0,49,2504,0
TXN19629,282.5055029014187,Gaming,Mobile-Android,North America,4,0,58,161,0
TXN19630,189.77622332443067,Travel,Mobile-iOS,Africa,1,0,59,2982,0
TXN19631,434.52805549481116,Grocery,Mobile-iOS,South America,1,0,38,761,0
TXN19632,466.3149902948498,Fashion,Mobile-iOS,North America,0,0,24,324,0
TXN19633,223.02470531610336,Fashion,Mobile-iOS,Asia,0,0,67,1839,0
TXN19634,350.3861986931539,Fashion,Mobile-iOS,North America,0,1,51,642,0
TXN19635,46.42901470005032,Travel,Mobile-iOS,South America,1,0,47,916,0
TXN19636,56.12091793005965,Fashion,Tablet,Europe,1,0,61,969,0
TXN19637,450.18585581619817,Electronics,Mobile-iOS,Europe,1,0,70,792,0
TXN19638,15.44873665056069,Travel,Mobile-iOS,Africa,0,0,29,3527,0
TXN19639,6.8246949434273825,Travel,Mobile-iOS,Europe,0,0,39,1773,0
TXN19640,181.43014438890006,Grocery,Desktop,South America,1,0,76,944,0
TXN19641,191.83920774720224,Electronics,Tablet,South America,1,0,56,2779,0
TXN19642,145.87149443349944,Travel,Tablet,South America,0,1,46,3054,0
TXN19643,516.6172305296518,Grocery,Tablet,North America,0,0,51,1841,0
TXN19644,430.5179049944823,Dining,Desktop,North America,1,0,46,1660,0
TXN19645,47.00622141705842,Grocery,Mobile-Android,South America,1,0,62,3458,0
TXN19646,16.333719641885647,Gaming,Mobile-iOS,South America,1,0,57,689,0
TXN19647,9.59894444580994,Travel,Desktop,North America,1,0,32,3275,0
TXN19648,377.25626814605045,Fashion,Mobile-Android,Europe,1,0,59,415,0
TXN19649,160.1247774734777,Dining,Desktop,North America,1,0,78,594,1
TXN19650,241.36130309557663,Grocery,Tablet,North America,0,0,49,1403,0
TXN19651,560.7486050230494,Electronics,Desktop,South America,0,1,22,1674,0
TXN19652,81.66668831215515,Dining,Mobile-Android,Asia,1,0,73,2143,0
TXN19653,700.6260859573034,Travel,Desktop,North America,0,0,41,947,0
TXN19654,144.60586709538467,Grocery,Mobile-iOS,Europe,2,0,43,414,0
TXN19655,325.65460400922655,Dining,Mobile-iOS,Africa,1,0,21,2807,0
TXN19656,356.7139882300907,Dining,Desktop,North America,0,1,44,3089,0
TXN19657,129.40137741095072,Gaming,Mobile-iOS,Europe,2,0,18,2964,0
TXN19658,51.85139267823347,Fashion,Mobile-Android,South America,0,0,66,1776,0
TXN19659,100.06710040960252,Travel,Tablet,Africa,0,0,45,2830,0
TXN19660,259.8015391259506,Fashion,Desktop,North America,0,1,46,1924,0
TXN19661,237.87935549961458,Dining,Tablet,North America,1,0,35,2516,0
TXN19662,67.24282376847852,Dining,Mobile-iOS,North America,0,0,26,669,0
TXN19663,320.45290018076923,Fashion,Mobile-iOS,North America,0,0,78,3533,0
TXN19664,51.3833381557761,Grocery,Mobile-Android,Europe,1,0,31,3242,0
TXN19665,133.00026277116226,Gaming,Tablet,Europe,1,0,31,1583,0
TXN19666,729.8957921119526,Fashion,Mobile-Android,Africa,0,0,52,2337,0
TXN19667,91.50718280519163,Gaming,Mobile-Android,South America,0,0,32,3119,0
TXN19668,397.5808689970974,Grocery,Mobile-Android,Asia,0,1,65,502,0
TXN19669,64.9235275718653,Gaming,Tablet,Europe,1,1,54,1627,0
TXN19670,746.2316514017599,Travel,Tablet,Africa,0,0,54,3349,0
TXN19671,0.37696481705856366,Fashion,Tablet,South America,1,0,67,3508,0
TXN19672,130.33361427436236,Fashion,Mobile-iOS,Africa,0,0,26,435,0
TXN19673,589.2516538158633,Electronics,Tablet,South America,1,0,30,3588,0
TXN19674,347.2261546413857,Electronics,Desktop,South America,2,0,76,389,0
TXN19675,2.711197303486965,Gaming,Mobile-iOS,Africa,0,0,36,2169,0
TXN19676,128.83134311420625,Dining,Mobile-Android,Asia,0,0,68,223,0
TXN19677,418.62851023679343,Electronics,Tablet,North America,0,0,49,3090,0
TXN19678,310.45782899788577,Dining,Tablet,Asia,0,0,66,486,0
TXN19679,167.3127400864514,Fashion,Mobile-Android,Africa,0,0,21,569,0
TXN19680,112.56745012091885,Travel,Tablet,Asia,0,0,21,888,0
TXN19681,178.8623742110112,Electronics,Desktop,Asia,1,0,28,3216,0
TXN19682,35.85181552027632,Fashion,Desktop,Europe,0,0,58,718,0
TXN19683,103.73931772595265,Dining,Desktop,South America,1,0,47,3598,0
TXN19684,33.544049975495035,Grocery,Tablet,Africa,3,0,52,2879,0
TXN19685,715.9382406791447,Gaming,Mobile-iOS,North America,0,0,76,120,0
TXN19686,348.1576907313594,Fashion,Mobile-Android,Europe,0,0,76,2963,0
TXN19687,417.914091279368,Gaming,Mobile-Android,North America,0,1,26,1571,0
TXN19688,44.52225952217921,Gaming,Mobile-Android,Europe,1,0,77,1335,0
TXN19689,161.81548682303236,Fashion,Desktop,Europe,1,1,75,2386,0
TXN19690,21.896702962247755,Travel,Tablet,Europe,1,0,30,3417,0
TXN19691,187.6824255444325,Gaming,Mobile-Android,Europe,0,0,59,2934,0
TXN19692,127.8729784071459,Dining,Mobile-Android,North America,1,0,36,2153,0
TXN19693,30.208930547366126,Gaming,Mobile-iOS,South America,0,0,36,59,0
TXN19694,55.96146193190591,Gaming,Mobile-Android,Asia,0,0,22,64,0
TXN19695,6.7565130805769,Travel,Desktop,North America,2,1,42,1655,0
TXN19696,452.5619450192691,Fashion,Mobile-iOS,Asia,0,0,54,2553,0
TXN19697,64.04309421027541,Gaming,Tablet,Africa,0,0,53,1262,1
TXN19698,300.3411921225562,Gaming,Tablet,Africa,0,0,31,2397,0
TXN19699,75.563377304243,Gaming,Mobile-iOS,Asia,0,0,61,3243,0
TXN19700,43.57598763429914,Gaming,Desktop,Europe,0,0,70,3196,0
TXN19701,77.8012744081685,Fashion,Mobile-iOS,Africa,1,0,54,73,0
TXN19702,114.59618058261498,Electronics,Tablet,Europe,0,0,75,2733,0
TXN19703,38.10720133681008,Travel,Tablet,Asia,0,0,30,2303,0
TXN19704,139.83558621215207,Fashion,Tablet,Africa,0,1,56,1282,0
TXN19705,252.9101124044211,Grocery,Tablet,South America,0,1,32,2636,1
TXN19706,70.59049781281026,Travel,Tablet,South America,1,0,53,339,0
TXN19707,77.77531307979504,Travel,Tablet,Africa,1,0,39,1280,0
TXN19708,41.74009896389479,Fashion,Mobile-Android,Africa,1,0,18,389,0
TXN19709,127.39680127659784,Gaming,Mobile-Android,Asia,0,1,69,2293,0
TXN19710,135.83558623460078,Fashion,Desktop,South America,1,0,57,2340,0
TXN19711,175.79903844731535,Dining,Tablet,Europe,1,0,57,3000,0
TXN19712,239.2253628500382,Fashion,Mobile-iOS,Africa,0,0,55,3623,0
TXN19713,30.424888331861982,Travel,Mobile-Android,South America,1,0,54,1053,0
TXN19714,72.64908536125108,Fashion,Mobile-iOS,South America,1,0,55,3042,0
TXN19715,55.69618030941431,Gaming,Mobile-Android,Europe,0,0,47,473,0
TXN19716,48.66203415273662,Electronics,Mobile-Android,Africa,0,0,32,157,0
TXN19717,46.766800985302844,Gaming,Tablet,Europe,0,0,57,689,0
TXN19718,19.372602407525534,Gaming,Mobile-Android,North America,0,0,35,224,0
TXN19719,543.9006849306405,Fashion,Mobile-Android,Europe,0,0,62,432,0
TXN19720,1.8905958965988683,Fashion,Tablet,Asia,0,0,58,3233,0
TXN19721,163.35781536147366,Electronics,Mobile-Android,Europe,1,0,23,61,0
TXN19722,589.1945097306798,Travel,Desktop,South America,1,0,57,1538,0
TXN19723,59.60573773747667,Dining,Desktop,North America,0,0,36,877,0
TXN19724,336.1426352577332,Dining,Desktop,Asia,0,0,41,48,0
TXN19725,98.88108624476108,Dining,Desktop,Europe,1,0,18,2529,0
TXN19726,44.04827703642384,Grocery,Mobile-Android,Europe,1,0,53,2121,1
TXN19727,708.1905177440536,Gaming,Mobile-iOS,Europe,0,0,52,2970,0
TXN19728,156.44854512953674,Fashion,Desktop,North America,1,0,65,1923,0
TXN19729,101.11848529679763,Dining,Mobile-iOS,South America,1,0,72,2443,0
TXN19730,231.91416542103954,Fashion,Desktop,Asia,0,0,24,426,0
TXN19731,75.21201613767914,Fashion,Desktop,South America,1,0,42,830,0
TXN19732,54.184561378848194,Dining,Mobile-iOS,North America,1,0,48,2027,0
TXN19733,153.62251565395,Travel,Desktop,Asia,0,0,24,2036,0
TXN19734,108.09743375465517,Travel,Tablet,North America,5,0,70,1784,1
TXN19735,38.66247991340385,Fashion,Mobile-Android,Europe,0,0,30,1902,0
TXN19736,95.58872198413341,Electronics,Mobile-Android,Asia,0,0,48,1203,0
TXN19737,62.253916271752864,Grocery,Tablet,South America,0,0,78,394,0
TXN19738,103.6715178540678,Travel,Mobile-Android,Africa,0,0,77,1462,0
TXN19739,277.0179281834265,Gaming,Desktop,South America,0,0,62,1191,0
TXN19740,21.694520028304762,Travel,Mobile-iOS,South America,0,0,63,3520,0
TXN19741,293.9960598268021,Grocery,Mobile-iOS,Asia,0,0,45,2394,0
TXN19742,659.5838116427215,Gaming,Desktop,Europe,1,0,52,2303,0
TXN19743,230.60679991350784,Electronics,Mobile-Android,Europe,0,0,35,1068,0
TXN19744,219.5088365270862,Gaming,Mobile-Android,Asia,0,0,34,3332,0
TXN19745,186.0491621801631,Grocery,Mobile-Android,Africa,0,1,61,1696,0
TXN19746,93.05802099622504,Gaming,Mobile-iOS,Asia,0,0,46,1361,0
TXN19747,158.84081657227952,Dining,Desktop,Europe,0,1,31,2983,0
TXN19748,258.7749702114203,Fashion,Mobile-Android,Africa,0,0,64,2656,0
TXN19749,93.38149791033378,Travel,Desktop,North America,0,0,47,248,0
TXN19750,297.3050190956805,Fashion,Mobile-Android,Africa,0,0,48,2680,0
TXN19751,371.7675610136412,Electronics,Desktop,North America,0,0,41,272,0
TXN19752,63.73330673138911,Electronics,Mobile-Android,Africa,0,1,23,840,0
TXN19753,327.21664234587126,Dining,Mobile-iOS,North America,0,0,33,1791,0
TXN19754,63.62548659190062,Fashion,Mobile-iOS,Africa,1,1,50,1408,0
TXN19755,51.482726560265505,Electronics,Mobile-Android,Europe,1,0,72,2133,0
TXN19756,779.5594379697906,Gaming,Desktop,Europe,0,0,40,2224,0
TXN19757,160.77825801471624,Travel,Desktop,Asia,3,0,34,777,1
TXN19758,218.98683150388237,Travel,Desktop,South America,0,0,34,1000,0
TXN19759,325.8870285207592,Fashion,Tablet,Asia,0,0,28,141,0
TXN19760,437.58349832569127,Travel,Tablet,South America,0,0,78,2683,0
TXN19761,96.05055201970892,Gaming,Desktop,South America,0,1,62,1436,0
TXN19762,244.85816653555693,Travel,Tablet,Africa,1,0,36,2733,0
TXN19763,29.22401112505973,Dining,Desktop,Africa,0,0,62,2095,0
TXN19764,117.72515631038765,Fashion,Mobile-iOS,Africa,1,0,79,135,0
TXN19765,1.1364347263678292,Electronics,Mobile-Android,Europe,0,0,36,1285,1
TXN19766,256.0413242338345,Gaming,Tablet,South America,0,0,47,804,0
TXN19767,17.785853055237702,Fashion,Tablet,South America,2,0,62,2222,0
TXN19768,87.88797279767962,Travel,Mobile-Android,South America,0,0,25,331,0
TXN19769,37.77422530303003,Travel,Mobile-iOS,North America,0,0,22,2920,0
TXN19770,457.2269620163347,Gaming,Mobile-Android,Europe,0,1,54,3080,0
TXN19771,208.11527221646125,Grocery,Mobile-Android,Africa,0,0,38,1240,0
TXN19772,509.7296164425422,Dining,Desktop,South America,1,0,55,3321,0
TXN19773,18.359963832480254,Electronics,Desktop,South America,1,0,41,3411,0
TXN19774,256.1258736329996,Grocery,Desktop,Europe,0,1,58,3108,0
TXN19775,70.93956592313266,Electronics,Mobile-Android,Africa,0,0,36,1715,0
TXN19776,565.4779226351774,Dining,Mobile-Android,Africa,0,0,19,3200,0
TXN19777,28.953069365998456,Dining,Tablet,Africa,0,0,77,714,0
TXN19778,245.03680448844997,Grocery,Mobile-Android,Europe,0,0,60,2047,0
TXN19779,304.4586687385816,Dining,Mobile-Android,Asia,0,0,28,2476,0
TXN19780,298.1128653053515,Electronics,Mobile-Android,Europe,1,0,72,3561,0
TXN19781,244.33841976431947,Electronics,Mobile-iOS,Europe,1,0,79,1255,0
TXN19782,54.387529611455044,Grocery,Mobile-iOS,North America,0,0,75,2059,0
TXN19783,128.05412715370582,Fashion,Desktop,South America,1,0,66,2155,0
TXN19784,265.57352798874507,Gaming,Tablet,Asia,0,0,58,2394,0
TXN19785,66.82664909139943,Gaming,Mobile-Android,North America,0,0,44,2795,0
TXN19786,312.6720408589111,Gaming,Mobile-Android,North America,0,0,21,3292,0
TXN19787,115.36070302976178,Travel,Desktop,Asia,0,0,48,211,0
TXN19788,89.27294806193295,Dining,Mobile-iOS,Asia,1,0,37,1970,0
TXN19789,386.1170790029763,Electronics,Mobile-iOS,Europe,0,1,71,2157,0
TXN19790,111.97270712820146,Grocery,Desktop,Asia,0,0,63,3019,0
TXN19791,155.0321775194463,Gaming,Desktop,Africa,1,0,20,206,0
TXN19792,228.51604326425624,Electronics,Tablet,Africa,0,0,31,1593,0
TXN19793,339.8630265212775,Gaming,Mobile-iOS,North America,0,0,46,1367,0
TXN19794,15.256615306766957,Fashion,Tablet,North America,0,0,62,3447,0
TXN19795,98.75468932744693,Gaming,Mobile-iOS,North America,2,0,27,757,0
TXN19796,56.70939410313356,Gaming,Tablet,Europe,0,0,46,2730,0
TXN19797,61.50986591154965,Travel,Tablet,Africa,2,1,75,2883,0
TXN19798,31.534345058095404,Gaming,Desktop,Europe,0,0,35,426,0
TXN19799,360.9770556818352,Gaming,Tablet,South America,0,0,36,3497,0
TXN19800,58.81083602260221,Travel,Tablet,Africa,1,0,49,2501,0
TXN19801,48.17866382492076,Gaming,Mobile-Android,South America,0,0,54,1184,0
TXN19802,150.65877785295217,Travel,Tablet,Asia,0,0,64,2964,0
TXN19803,534.1091806762148,Fashion,Mobile-iOS,Africa,1,0,28,110,0
TXN19804,6.590903359663218,Fashion,Mobile-iOS,Europe,1,1,28,3221,0
TXN19805,47.95365126088805,Gaming,Tablet,Asia,1,0,36,1338,0
TXN19806,328.1338026801851,Grocery,Mobile-Android,Africa,1,0,19,3277,0
TXN19807,95.80349328074487,Dining,Desktop,Africa,0,0,26,892,0
TXN19808,420.75001650059266,Fashion,Tablet,North America,0,0,72,757,0
TXN19809,31.88504745013278,Electronics,Tablet,South America,0,1,47,1371,0
TXN19810,44.138959834691285,Gaming,Tablet,Europe,0,0,64,2062,0
TXN19811,333.16104945232973,Gaming,Mobile-Android,Africa,0,0,53,2678,0
TXN19812,72.95497250359185,Gaming,Tablet,South America,0,0,49,205,0
TXN19813,7.459468215156817,Gaming,Tablet,Asia,1,0,21,2002,0
TXN19814,66.4050620768601,Electronics,Tablet,North America,0,1,32,1758,0
TXN19815,333.0361005546526,Fashion,Desktop,Asia,2,0,55,3460,0
TXN19816,529.608621220306,Fashion,Tablet,Africa,0,0,74,3090,0
